customerID,Churn,PhoneService,MultipleLines,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Months_Paid,Cuentas_Diarias
7876-AEHIG,No,No,No phone service,Female,0,No,Yes,51,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077.0,51.15544472067905,1534.6633416203715
7876-BEUTG,No,Yes,Yes,Female,0,No,No,15,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,14.756147540681228,442.6844262204368
7876-DNYAP,No,Yes,No,Female,0,Yes,Yes,69,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,72.57323231956701,2177.1969695870102
7878-JGDKK,No,Yes,No,Male,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,4.955106621662064,148.6531986498619
7878-RTCZG,No,Yes,No,Female,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,0.9999999999497488,29.999999998492463
7879-CGSFV,No,Yes,No,Male,0,No,No,55,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,55.025272546530964,1650.758176395929
7880-XSOJX,No,No,No phone service,Male,0,No,No,4,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,3.452830188597811,103.58490565793434
7881-EVUAD,Yes,No,No phone service,Female,0,No,No,2,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,1.69953051639203,50.9859154917609
7881-INRLC,Yes,Yes,Yes,Male,0,No,No,45,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,47.00049578535448,1410.0148735606344
7883-ROJOC,No,Yes,No,Female,0,Yes,No,19,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,18.700445433881953,561.0133630164586
7890-VYYWG,Yes,No,No phone service,Male,1,Yes,No,3,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,2.570644718722342,77.11934156167025
7892-POOKP,Yes,Yes,Yes,Female,0,Yes,No,28,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.8,3046.05,29.065362595142506,871.9608778542752
7892-QVYKW,No,Yes,Yes,Female,0,Yes,Yes,23,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,21.82710280348333,654.8130841044999
7893-IXHRQ,Yes,Yes,No,Male,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,20.55,0.9999999999513381,29.999999998540144
7895-VONWT,No,No,No phone service,Female,0,No,No,25,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,26.814507771464985,804.4352331439495
7898-PDWQE,No,Yes,Yes,Male,0,Yes,No,71,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,71.23320895433788,2136.9962686301365
7901-HXJVA,No,Yes,No,Male,0,No,No,14,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,14.618051013543255,438.5415304062976
7901-IIDQV,No,Yes,Yes,Male,0,No,No,24,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,22.751831501414802,682.554945042444
7901-TBKJX,No,Yes,Yes,Male,1,No,No,56,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,55.35873329979853,1660.7619989939558
7903-CMPEY,Yes,Yes,Yes,Male,1,Yes,No,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,0.9999999999875466,29.9999999996264
7905-NJMXS,No,Yes,Yes,Male,1,Yes,No,7,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,7.3987538939657504,221.96261681897252
7905-TVXTA,No,Yes,No,Female,0,No,No,5,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,5.480186480101318,164.40559440303952
7908-QCBCA,Yes,Yes,No,Female,0,Yes,No,1,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,0.9999999999855907,29.999999999567724
7909-FIOIY,No,No,No phone service,Female,0,Yes,Yes,19,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,17.496981890643983,524.9094567193195
7912-SYRQT,Yes,Yes,Yes,Female,0,No,No,7,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,7.3628495338566875,220.88548601570062
7916-VCCPB,No,Yes,No,Female,0,Yes,Yes,16,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,16.324232081688404,489.72696245065214
7919-ZODZZ,No,Yes,No,Female,0,Yes,Yes,10,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,10.015933232017966,300.477996960539
7921-BEPCI,No,Yes,Yes,Female,0,No,No,72,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,71.38075313688066,2141.4225941064196
7921-LMDFQ,No,Yes,No,Male,1,No,No,51,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,52.18882978667884,1565.664893600365
7923-IYJWY,No,Yes,Yes,Male,1,No,No,67,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,7839.85,67.52670111914276,2025.8010335742827
7924-GJZFI,No,Yes,No,Female,1,Yes,No,25,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,26.163059162681627,784.8917748804488
7925-PNRGI,No,Yes,Yes,Female,0,Yes,Yes,45,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,43.55596555911985,1306.6789667735954
7926-IJOOU,No,Yes,No,Male,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,0.9999999999481866,29.999999998445595
7927-AUXBZ,Yes,Yes,No,Female,0,No,No,30,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,30.016441573340966,900.493247200229
7928-VJYAB,No,Yes,No,Male,0,Yes,Yes,11,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,11.26048565108984,337.8145695326952
7929-DMBCV,No,Yes,No,Female,0,Yes,No,20,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,20.786419752829797,623.592592584894
7929-SKFGK,No,Yes,Yes,Male,0,Yes,No,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,72.12860892325347,2163.858267697604
7931-PXHFC,Yes,Yes,No,Male,0,No,No,38,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,37.797752808382064,1133.932584251462
7932-WPTDS,Yes,No,No phone service,Female,1,Yes,No,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,0.9999999999596774,29.999999998790322
7938-OUHIO,Yes,Yes,No,Male,0,No,No,3,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,2.975177304934395,89.25531914803184
7940-UQQUG,No,Yes,Yes,Female,0,Yes,Yes,64,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,64.3831417618354,1931.494252855062
7941-RCJOW,No,Yes,No,Male,0,No,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1218.65,62.33503835998287,1870.051150799486
7943-RQCHR,Yes,Yes,Yes,Female,0,No,No,9,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,9.392084432618553,281.7625329785566
7945-HLKEA,No,Yes,Yes,Female,0,No,No,60,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,62.38610038513689,1871.5830115541069
7945-PRBVF,No,Yes,No,Male,0,No,No,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,32.88811188657865,986.6433565973595
7950-XWOVN,No,No,No phone service,Male,0,No,No,11,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,11.053314120718925,331.5994236215677
7951-QKZPL,Yes,Yes,Yes,Female,0,Yes,Yes,33,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,30.216326529378925,906.4897958813677
7951-VRDVK,No,Yes,No,Female,0,No,No,36,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,34.9860221312174,1049.5806639365221
7952-OBOYL,No,Yes,No,Male,0,No,No,3,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,2.7206455202813506,81.61936560844052
7954-MLBUN,No,Yes,No,Male,0,No,No,31,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,31.270990447146595,938.1297134143979
7956-XQWGU,No,Yes,No,Male,0,No,No,27,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,460.25,23.724226802900816,711.7268040870244
7957-RYHQD,Yes,Yes,No,Female,1,No,No,40,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,40.83143939342384,1224.9431818027153
7963-GQRMY,Yes,Yes,No,Female,0,Yes,Yes,3,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,3.036117381421307,91.08352144263921
7963-SHNDT,No,No,No phone service,Female,0,No,No,52,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.1,1982.1,50.69309462785951,1520.7928388357852
7964-VEXDG,No,Yes,Yes,Male,0,No,Yes,21,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,21.744866210059183,652.3459863017755
7964-YESJC,No,Yes,Yes,Female,0,Yes,No,24,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,23.52111613840843,705.6334841522529
7964-ZRKKG,No,Yes,Yes,Male,0,Yes,No,67,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,65.59162895853403,1967.748868756021
7966-YOTQW,No,Yes,Yes,Male,0,No,No,10,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,10.4256880732032,312.770642196096
7967-HYCDE,No,Yes,No,Male,0,No,No,8,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,7.827439886735113,234.8231966020534
7968-QUXNS,No,Yes,No,Male,0,No,No,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,5.8126649073449785,174.37994722034935
7969-AULMZ,Yes,Yes,Yes,Female,0,No,No,21,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,21.771956856478972,653.1587056943691
7969-FFOWG,No,Yes,No,Male,0,Yes,Yes,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1292.6,64.95477386608268,1948.6432159824803
7971-HLVXI,No,Yes,Yes,Male,0,Yes,Yes,72,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,72.55443786896386,2176.633136068916
7973-DZRKH,No,Yes,Yes,Female,0,No,Yes,66,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,65.20120945502802,1956.0362836508407
7975-JMZNT,No,Yes,Yes,Male,0,Yes,No,66,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,66.25845147146937,1987.7535441440812
7975-TZMLR,No,Yes,Yes,Male,0,No,No,47,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.1,4889.3,47.42289039721219,1422.6867119163658
7976-CICYS,No,Yes,No,Male,0,No,No,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,4.04589371961131,121.3768115883393
7977-HXJKU,No,Yes,No,Male,0,No,Yes,21,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,20.2551020397829,607.653061193487
7978-DKUQH,No,Yes,No,Female,0,Yes,No,25,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,24.098525468845864,722.9557640653759
7979-CORPM,Yes,Yes,Yes,Male,0,No,No,24,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,25.20762009911422,756.2286029734266
7980-MHFLQ,No,Yes,Yes,Female,0,Yes,Yes,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,74.66666666366801,2239.9999999100405
7982-VCELR,No,Yes,No,Female,0,No,No,36,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,37.61234177175515,1128.3702531526544
7989-AWGEH,No,No,No phone service,Male,0,Yes,Yes,49,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,46.89158163145685,1406.7474489437056
7989-CHGTL,Yes,Yes,No,Male,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,0.9999999999489796,29.999999998469388
7989-VCQOH,No,Yes,No,Male,0,Yes,Yes,18,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,19.353153152920683,580.5945945876205
7993-NQLJE,No,Yes,No,Male,0,Yes,Yes,15,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,15.33355525944962,460.0066577834886
7993-PYKOF,Yes,Yes,No,Male,0,Yes,No,8,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,8.439333333220809,253.17999999662425
7994-UYIVZ,No,Yes,Yes,Male,0,Yes,No,8,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,7.699357851632231,230.98073554896695
7994-XIRTR,No,Yes,No,Male,1,No,No,54,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,54.09885057388354,1622.9655172165062
7995-ZHHNZ,No,Yes,Yes,Male,0,Yes,No,42,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,42.54634581029329,1276.3903743087988
7996-BPXHY,No,Yes,Yes,Female,0,Yes,Yes,13,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,13.299999999468,398.99999998403996
7996-MHXLW,No,Yes,Yes,Female,0,No,No,66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,66.94234592179156,2008.2703776537467
7997-EASSD,No,Yes,Yes,Female,0,Yes,No,63,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,61.146551723384896,1834.396551701547
7998-WNZEM,No,Yes,Yes,Male,0,No,No,71,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,70.82133994949353,2124.640198484806
7998-ZLXWN,No,Yes,No,Female,0,Yes,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,16.1760391190134,485.28117357040196
8000-REIQB,Yes,Yes,No,Female,1,No,No,1,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,0.999999999985704,29.99999999957112
8003-EWNDZ,No,Yes,No,Female,0,No,No,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,10.502358490070645,315.07075470211936
8006-PYCSW,No,Yes,No,Female,0,No,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,1.9800995023890495,59.40298507167149
8007-YYPWD,No,Yes,Yes,Female,0,No,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,14.734530937535547,442.03592812606644
8008-ESFLK,No,Yes,No,Female,0,Yes,No,53,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,52.809954750653304,1584.298642519599
8008-HAWED,Yes,No,No phone service,Male,0,No,No,14,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,14.044334975092724,421.3300492527817
8008-OTEZX,No,Yes,No,Female,0,Yes,Yes,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,36.07124681750273,1082.137404525082
8010-EZLOU,Yes,Yes,Yes,Male,1,No,No,15,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,15.177680797815738,455.33042393447215
8012-SOUDQ,No,Yes,Yes,Female,1,No,No,43,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.25,3838.75,42.53462603830987,1276.038781149296
8015-IHCGW,No,Yes,Yes,Female,0,Yes,Yes,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,72.94502164439008,2188.3506493317022
8016-NCFVO,No,Yes,Yes,Male,1,No,No,55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,54.78583690940098,1643.5751072820294
8016-ZMGMO,No,Yes,Yes,Female,1,Yes,No,66,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,66.88567395812441,2006.5702187437323
8017-LXHFA,Yes,Yes,No,Female,1,No,No,23,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,24.20686015805586,726.2058047416758
8017-UVSZU,No,Yes,Yes,Female,0,Yes,No,40,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,42.033568903851,1261.00706711553
8019-ENHXU,Yes,Yes,Yes,Male,0,Yes,No,42,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,41.60935143246245,1248.2805429738735
8020-BWHYL,Yes,Yes,No,Female,1,No,No,15,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,15.238379813874657,457.1513944162397
8022-BECSI,No,Yes,No,Male,0,No,No,22,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,21.556122447879787,646.6836734363936
8023-QHAIO,No,Yes,Yes,Female,1,Yes,No,56,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,55.63760572471519,1669.1281717414558
8024-XNAFQ,No,Yes,Yes,Female,1,No,No,72,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,72.14851024141389,2164.4553072424164
8028-PNXHQ,No,Yes,Yes,Male,0,Yes,Yes,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,58.746391750154785,1762.3917525046436
8029-XYPWT,No,Yes,Yes,Male,1,Yes,No,71,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,69.67926988205407,2090.378096461622
8033-ATFAS,No,Yes,No,Female,0,Yes,Yes,39,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,39.12280701689018,1173.6842105067053
8033-VCZGH,No,Yes,Yes,Male,0,Yes,No,50,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,50.32515632467219,1509.7546897401658
8034-RYTVV,No,Yes,Yes,Female,0,No,No,55,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,54.47893175009521,1634.3679525028563
8035-BUYVG,Yes,No,No phone service,Male,0,Yes,No,40,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,40.53010625642196,1215.9031876926588
8035-PWSEV,No,Yes,No,Female,0,No,No,6,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,5.457142857081712,163.71428571245139
8039-ACLPL,No,Yes,No,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,71.1010909080567,2133.032727241701
8039-EQPIM,No,No,No phone service,Male,0,Yes,No,69,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,67.31120331838488,2019.3360995515466
8040-MNRTF,No,Yes,No,Female,0,No,No,1,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,0.9999999999859353,29.99999999957806
8041-TMEID,No,Yes,Yes,Male,1,Yes,No,63,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,64.44147465378394,1933.2442396135182
8042-JVNFH,Yes,Yes,No,Male,0,No,No,1,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,0.9999999999859845,29.999999999579536
